id,age,occupation,risk_tolerance,investment_goals,education,marital_status,dependents,region,financial_history,sector,income_level,Account_balance,Account_deposits,Account_withdrawals,Account_transfers,international_transfers,Account_investments,account_type,loan_amount,loan_purpose,employment_status,loan_term,interest_rate,loan_status
5d9ee5a6-8b9d-437c-bd39-f97bbf071cc9,76,Lawyer,Low,Income Generation,Master's,Widowed,1,Europe,Good,Technology,64424.66267,40166.91081,18243.54797,4281.77719,7639.994802,728.9673164,7864.461423,checking,50000,Home Improvement,Unemployed,12,0.0976,approved
bc660c60-8a56-4fa4-bab8-a6a7ba595099,48,Artist,Low,Income Generation,PhD,Single,4,Europe,Excellent,Technology,84460.89214,100000,47869.00891,16604.28754,23597.77364,4903.200659,9795.022128,checking,41429.99039,Small Business,Self-Employed,36,0.11242999,rejected
9be50f28-69b7-4ea9-aee2-8a241f7d09c0,66,Developer,High,Wealth Preservation,PhD,Single,3,Europe,Good,Retail,722.1848221,1410.267535,580.8598445,368.3997187,282.966077,31.36264548,360.3837037,savings,5000,Auto Purchase,Unemployed,36,0.0874,rejected
422acc98-a2ef-4e75-8d6c-6200f8080951,25,Lawyer,High,Speculation,High School,Divorced,1,North America,Poor,Education,1225.44094,1000,375.2374736,299.1444594,181.4615029,12.4991949,318.2564571,investment,5000,Auto Purchase,Self-Employed,24,0.0745,rejected
c072a219-359d-474f-8dc6-ed1e29033ef3,29,Artist,Low,Wealth Preservation,PhD,Widowed,3,Africa,Good,Education,2796.920222,1000,499.7799475,142.0922663,61.7846737,8.447761088,151.8479985,savings,5000,Debt Consolidation,Unemployed,24,0.0558,approved
858beb85-0321-4eb0-bbc4-692e6272d142,68,Student,Low,Income Generation,Master's,Widowed,0,South America,Good,Education,2601.00249,2429.989623,685.0737876,165.6545034,163.2913578,2.75189565,135.3697607,savings,5000,Medical Expenses,Self-Employed,36,0.0625,approved
70a015d8-aab8-4b8f-ae7e-eb77bda581a1,71,Manager,Medium,Income Generation,PhD,Single,3,Europe,Excellent,Healthcare,25473.15944,7275.980622,986.9549014,922.5911469,441.9778338,71.58622495,1382.30034,checking,11374.74313,Auto Purchase,Retired,36,0.097174743,pending
c5536370-f723-4ed0-a6a7-03e7f54802b5,85,Teacher,High,Speculation,PhD,Widowed,3,Australia,Excellent,Healthcare,1712.721019,1000,463.4735777,288.0159535,231.4173324,65.23540373,276.4116559,checking,5000,Debt Consolidation,Retired,36,0.0916,pending
ae794366-04df-47f5-91c9-3b187565d09f,76,Student,Low,Speculation,Master's,Married,3,Australia,Good,Education,2034.500282,1000,473.6340111,130.6031253,147.9022958,22.56053123,147.5149776,investment,5000,Medical Expenses,Employed,24,0.0713,rejected
f9f3fb49-fbb2-4b56-b601-e95349d0ca5c,41,Artist,Medium,Income Generation,PhD,Single,1,South America,Good,Manufacturing,277.5225448,1000,402.7164387,187.5104621,197.1257228,28.91327756,157.6948089,credit,5000,Auto Purchase,Employed,48,0.0866,pending
f74b0440-9ba2-4557-a574-93d194e279bc,31,Student,High,Wealth Preservation,PhD,Married,0,North America,Excellent,Education,2644.618955,1892.167875,551.1222234,254.2658499,393.069958,28.50014743,162.2895966,checking,5000,Home Improvement,Unemployed,60,0.0841,pending
68e40835-373c-4352-a19e-2fec5536beac,65,Lawyer,High,Wealth Preservation,Bachelor's,Divorced,3,South America,Poor,Technology,32092.9731,39167.93892,5110.365262,3802.472173,2615.539704,641.3267489,6664.59164,credit,45980.77632,Home Improvement,Unemployed,12,0.140280776,rejected
15b8318e-2e40-455c-9174-b50bee466878,59,Manager,High,Income Generation,PhD,Widowed,1,Africa,Excellent,Education,467.125525,1000,483.1249339,68.88916432,190.4221148,1.728820812,361.8598011,savings,5000,Medical Expenses,Unemployed,60,0.0582,approved
11b961ae-6d44-4e97-ac19-d8dd72f10d42,21,Retiree,Medium,Growth,High School,Widowed,0,Europe,Excellent,Manufacturing,132.7712536,1000,438.9124895,294.2255144,177.2588798,38.96471784,50.60049946,savings,5000,Debt Consolidation,Unemployed,48,0.0623,approved
b76318cb-fd7c-41fa-be69-2c04466b5c77,52,Retiree,Low,Wealth Preservation,Master's,Widowed,3,South America,Good,Healthcare,1229.147293,2195.226762,377.1549298,121.2474867,530.3625393,134.1545662,117.5683659,investment,5000,Auto Purchase,Employed,60,0.0671,approved
08bea290-f37c-4f94-a5cc-3d26ad934b5d,57,Student,Low,Growth,High School,Married,3,Asia,Poor,Technology,18225.41504,4559.147534,1266.002113,800.9870068,281.8516205,64.97420199,520.8958154,investment,5000,Small Business,Employed,60,0.0862,rejected
bbc78cd2-4739-4e1f-87a9-aa4ac061b77a,77,Teacher,Medium,Speculation,Bachelor's,Married,4,North America,Good,Healthcare,4600.598335,7759.004287,2506.302082,2282.864297,1103.648297,239.3813186,707.8369465,credit,5439.891989,Auto Purchase,Unemployed,24,0.093039892,pending
d1db81f2-8392-4cc3-be5a-350d692930cf,54,Teacher,Medium,Wealth Preservation,Master's,Single,2,Europe,Average,Healthcare,26544.22251,25236.98854,5116.145537,1478.977162,2001.128454,436.7343756,4235.999525,credit,38717.25132,Debt Consolidation,Self-Employed,48,0.133717251,pending
ceb3479b-cde3-427a-af9a-a2e150686c74,78,Manager,Low,Speculation,Master's,Divorced,1,Asia,Poor,Healthcare,10200.26085,5124.544408,2318.350027,769.4721457,259.2025542,75.80324044,700.1331149,investment,7363.062397,Home Improvement,Unemployed,24,0.062463062,approved
5771dd54-9fab-4df7-a0d4-7817fc72098b,50,Lawyer,High,Growth,PhD,Single,3,Europe,Good,Education,3349.477946,3110.3627,1189.656479,764.6674018,499.0908354,111.5443919,1212.132273,credit,5000,Auto Purchase,Retired,24,0.0873,pending
7a93d8bb-c113-4033-a660-36b91e86dbd5,75,Data Scientist,Low,Growth,High School,Single,3,Africa,Poor,Technology,15805.73077,25495.79933,12012.33992,2638.184023,5350.020158,554.7259978,1438.045707,savings,12390.75214,Medical Expenses,Retired,60,0.103890752,pending
2c87574f-daa0-4e3c-a808-bffb620f37f5,75,Developer,Low,Income Generation,Master's,Single,3,Europe,Good,Finance,14643.23623,21596.13052,8200.825964,3331.491307,2346.622011,682.6472887,3291.84243,checking,12376.34663,Debt Consolidation,Employed,48,0.070876347,approved
e0d61bef-3305-4d88-8eb4-611e5065ff99,55,Artist,Medium,Growth,High School,Married,0,South America,Poor,Retail,418.1037247,1000,394.5030944,272.357731,51.65427978,1.49438047,97.3789078,savings,5000,Medical Expenses,Retired,12,0.0468,approved
109df486-55e1-45f5-aa55-609f148d279f,35,Retiree,Medium,Speculation,High School,Married,2,Africa,Good,Finance,18214.85995,13351.43007,4682.952428,3319.539212,2614.713554,681.3255377,2019.119877,checking,16668.71666,Small Business,Retired,48,0.063468717,approved
23473350-ff18-474d-80ea-877f4d376598,50,Manager,Medium,Income Generation,Master's,Married,2,Europe,Poor,Technology,134792.2141,22534.62894,8110.577402,5696.845492,1590.058939,153.6296451,2775.469141,credit,50000,Home Improvement,Unemployed,36,0.1189,rejected
31715ac5-9ce1-4524-995b-6818fe4033a9,63,Manager,High,Speculation,Bachelor's,Widowed,4,North America,Poor,Retail,1350.399778,1567.655146,624.5422268,331.9917704,205.1405918,25.37576605,315.7488119,investment,5000,Debt Consolidation,Unemployed,60,0.0498,approved
14374304-385b-4a8d-8af2-bb76be4f6b3b,70,Manager,High,Wealth Preservation,Master's,Divorced,2,Europe,Good,Technology,60236.8203,54070.18508,22628.77919,15584.73822,12898.02089,2915.770461,4713.57344,investment,28191.18372,Auto Purchase,Employed,60,0.094291184,rejected
daf43c5a-4761-4bea-a6c2-a2b41289ad8a,56,Engineer,Medium,Income Generation,Master's,Divorced,4,Africa,Poor,Manufacturing,264.5358039,1000,287.1646235,239.9492088,176.4091218,51.47476191,60.92331174,investment,5000,Small Business,Unemployed,36,0.065,approved
d4579cfa-0524-4e5d-9928-3b42b05ffb05,82,Doctor,High,Growth,PhD,Married,3,Australia,Poor,Technology,88984.39672,100000,25589.51691,19904.82569,9840.073941,408.2709773,13187.62346,credit,35755.08603,Home Improvement,Retired,24,0.084055086,approved
a7430b25-9963-44aa-bb8d-7c71d5d4d56d,20,Data Scientist,Low,Speculation,Master's,Single,3,Asia,Excellent,Retail,4256.459325,5277.39668,1376.663752,1232.794471,1065.576626,181.2461967,928.6554992,checking,5087.085792,Small Business,Self-Employed,60,0.057887086,approved
46c9df97-05c0-43ff-9606-306a8fee8d87,43,Developer,Medium,Growth,Master's,Married,4,South America,Average,Manufacturing,382.9541858,1000,173.6267833,245.8134719,175.8847196,8.140257677,103.0708569,savings,5000,Auto Purchase,Retired,60,0.0469,approved
53ee4608-7c0a-4dfa-95d4-5f8a7e0842e8,82,Data Scientist,Low,Growth,High School,Divorced,0,Asia,Excellent,Technology,14715.05629,10127.83933,1305.643057,2572.780897,1418.470635,140.7108252,1847.065899,credit,15008.68596,Small Business,Employed,48,0.073808686,approved
65a8bc7b-e0a3-48e1-8a0c-771129c03a76,76,Manager,Medium,Wealth Preservation,High School,Divorced,2,Africa,Poor,Technology,20414.54549,23264.37614,4299.133898,4020.304363,3067.897898,146.1801856,3653.759861,checking,6573.183959,Auto Purchase,Unemployed,24,0.071773184,rejected
a21934a0-7126-40da-b917-e77299488bca,28,Artist,Low,Income Generation,High School,Married,1,Africa,Good,Healthcare,569.9460897,1000,217.9998498,245.4823392,72.55653843,20.16348388,150.9586443,checking,5000,Medical Expenses,Unemployed,60,0.0869,rejected
e392a1fd-e567-4fd2-b959-ac87bf915a7c,42,Lawyer,Medium,Wealth Preservation,PhD,Married,4,Africa,Good,Healthcare,11421.18923,21252.38935,9625.083198,3702.631268,4824.759113,801.9698122,1867.275256,savings,10246.83426,Auto Purchase,Retired,24,0.086546834,pending
c0e5d3ef-080e-4ad5-a33f-7ee3673040dc,81,Student,Medium,Speculation,Bachelor's,Widowed,3,Australia,Excellent,Healthcare,6883.411268,1400.233223,229.8168098,126.5873795,270.3117292,9.041325139,222.5085957,checking,9344.454892,Medical Expenses,Self-Employed,12,0.051744455,approved
c94cf821-81ea-4e36-85cb-afd0ca6e71cd,68,Artist,Medium,Speculation,Master's,Divorced,4,South America,Poor,Manufacturing,106.5429351,1000,248.6354034,268.0077676,207.0080893,53.33161981,139.8044015,checking,5000,Small Business,Employed,36,0.0737,approved
4e743193-feb8-4858-9894-90818727f94d,38,Artist,High,Income Generation,Bachelor's,Married,2,Australia,Good,Finance,4154.877678,2551.181662,670.5659331,343.8485463,513.6253212,1.270429152,606.5009216,investment,5000,Small Business,Retired,24,0.0956,rejected
22789284-954e-4ebd-9f83-ab61dce98d7b,54,Artist,Medium,Income Generation,High School,Married,3,Asia,Poor,Finance,2594.822511,4911.959966,1177.130628,691.0679649,901.3798939,80.89704121,725.5956505,credit,5000,Auto Purchase,Retired,12,0.0848,rejected
de975cba-6b18-4dc6-ad90-af0c3cc569e1,34,Data Scientist,Medium,Speculation,High School,Divorced,0,North America,Average,Finance,4632.635317,1621.045686,648.9374416,294.8032017,145.6966843,5.178991973,201.0824476,investment,5000,Medical Expenses,Employed,48,0.0778,rejected
55ef445e-fc15-4c39-b9c3-6036e5910ac9,79,Lawyer,Low,Income Generation,PhD,Divorced,1,Australia,Average,Technology,75622.10205,10314.87868,2221.838323,2653.148607,811.6378344,155.8180573,1776.153666,credit,50000,Home Improvement,Unemployed,36,0.1194,pending
8cbbbbe7-e134-4349-97d6-a42979524b17,31,Doctor,Medium,Income Generation,Master's,Divorced,4,South America,Poor,Healthcare,6119.188466,8128.522539,1151.513054,2053.290904,1126.159822,168.9492502,1481.269522,checking,6214.123089,Debt Consolidation,Unemployed,36,0.048314123,approved
bf9d2c50-8615-4a4e-a7ec-62985a56d960,80,Artist,Medium,Wealth Preservation,Master's,Single,1,Europe,Poor,Healthcare,7299.233492,12535.53591,4824.609072,1192.989349,2815.373556,340.019027,2386.8432,savings,5000,Home Improvement,Self-Employed,24,0.0625,approved
7d4feac8-5537-4acc-98f7-b18638430e0c,80,Doctor,Medium,Speculation,PhD,Single,2,Australia,Average,Healthcare,14646.83261,14693.76608,6237.456608,4070.50601,1988.221462,142.8134302,1503.586751,investment,5000,Medical Expenses,Employed,48,0.0916,pending
fe292165-1f4d-45e8-8326-14d2f4f81779,59,Data Scientist,High,Wealth Preservation,High School,Single,1,Europe,Excellent,Retail,2050.871354,1000,183.2677766,106.5671916,85.15743145,1.177314829,378.5462786,credit,5000,Auto Purchase,Employed,36,0.0724,pending
c0e3f87c-913b-4f8a-8737-b9400102340a,66,Manager,Medium,Speculation,Master's,Single,0,Asia,Average,Retail,555.0838043,1016.822092,247.8366786,201.518435,250.6129442,23.7843105,116.1959707,credit,5000,Small Business,Employed,36,0.0934,pending
9650f1fa-6bcc-4ce1-bea5-9c83f699faa8,65,Manager,Medium,Income Generation,PhD,Divorced,2,South America,Poor,Retail,1371.213685,2498.057074,1195.911912,573.4874508,353.2374311,13.75724393,324.3436887,savings,5000,Medical Expenses,Unemployed,12,0.0507,approved
24bc2cca-ac79-4ebb-92ce-53f8f9547052,61,Retiree,Low,Income Generation,PhD,Widowed,3,Africa,Excellent,Manufacturing,1360.221115,1977.313935,436.9258874,110.6669982,396.877357,53.6690807,131.9071798,savings,5000,Home Improvement,Retired,12,0.0511,approved
0aa17eb8-b843-4d30-8322-b8982aeffacd,55,Teacher,High,Income Generation,Bachelor's,Widowed,3,South America,Average,Retail,126.2956765,1000,233.5849046,135.0079678,157.0935471,40.55805866,300.7238501,credit,5000,Debt Consolidation,Retired,12,0.0897,pending
26561382-c6e5-4858-9a45-aaeb7d6f6a87,83,Lawyer,High,Growth,High School,Widowed,2,Asia,Excellent,Technology,33057.24197,44068.23953,18249.77318,12306.69563,9713.385116,494.0371055,12351.69711,investment,34895.65414,Debt Consolidation,Unemployed,36,0.097895654,approved
bbc85f3e-6d73-4a1b-a4e1-0f4b860ef1e1,21,Artist,Low,Speculation,PhD,Divorced,3,Europe,Average,Technology,48959.44496,62688.21539,13847.50705,6908.092087,8167.922214,458.1160982,3490.979614,credit,21895.34029,Medical Expenses,Unemployed,12,0.07209534,approved
a1cd6eb5-d40f-4c58-9dad-53a2d51aaf18,58,Doctor,High,Wealth Preservation,Bachelor's,Married,4,Australia,Poor,Healthcare,9218.855198,6255.410602,1094.131457,1834.695166,590.7398274,87.41168455,2357.423961,checking,5366.257164,Home Improvement,Unemployed,36,0.088066257,pending
6099bda2-4582-4df1-8c38-a828c5f6c1f9,18,Doctor,High,Growth,High School,Married,1,Europe,Good,Technology,51393.80132,58133.61383,17271.47641,4339.422621,3506.295111,52.33133509,22003.32662,credit,50000,Debt Consolidation,Employed,60,0.1272,pending
6a3b59d8-d4a4-48e3-ad0c-99b29107a8d9,60,Teacher,Low,Growth,Bachelor's,Divorced,4,Asia,Poor,Education,4859.435195,1256.066008,583.0460197,151.29211,78.93263501,4.533224287,152.8634324,savings,5000,Auto Purchase,Unemployed,24,0.0511,approved
e369356e-f046-462f-8d8d-9ffd24890f12,79,Developer,Low,Income Generation,Master's,Married,4,Africa,Good,Retail,1241.165038,1000,147.8727913,279.8617005,77.55242001,8.855366971,196.3650695,investment,5000,Small Business,Employed,36,0.0809,rejected
9eb4faa2-db5a-4569-8bd8-e75391d1cca6,57,Lawyer,Medium,Wealth Preservation,High School,Single,0,Asia,Excellent,Manufacturing,120.9979977,1000,226.241091,146.0248753,127.1840199,17.88686531,103.2512043,checking,5000,Auto Purchase,Retired,24,0.095,pending
cb9d7ed3-6cb6-4e48-abc6-30eabf35b47c,49,Lawyer,High,Income Generation,High School,Single,3,Africa,Excellent,Retail,345.3059267,1000,149.9381126,213.479253,153.3467713,8.457477122,360.3373078,investment,5000,Medical Expenses,Unemployed,36,0.0716,rejected
cf4c46ed-4ff8-4613-a203-eab5ac18e6d2,60,Data Scientist,High,Growth,High School,Single,1,Europe,Good,Retail,1805.307579,2912.274963,838.2536895,845.4073691,674.6990364,130.7281391,390.3858481,checking,5000,Home Improvement,Unemployed,12,0.0653,approved
bc5a0bc8-306e-4ddd-80f3-c3e1dc9e683a,64,Lawyer,High,Income Generation,Bachelor's,Single,3,South America,Poor,Education,4313.161212,7044.645488,848.9137322,946.7565177,1468.569793,167.8920965,1242.342799,credit,5000,Home Improvement,Employed,60,0.0529,approved
d72504be-db1c-4ab3-9a71-8e6b4721bcf1,42,Lawyer,Medium,Growth,Master's,Widowed,2,Asia,Average,Education,1551.024316,1264.547259,262.2822134,241.3716787,136.2490985,0.165724023,107.9214924,checking,5000,Debt Consolidation,Employed,60,0.0851,pending
2d24e6ad-a641-4ab1-bf66-1d520b4a8b36,63,Lawyer,Low,Growth,Bachelor's,Widowed,1,Africa,Good,Healthcare,5805.107938,8943.764184,2316.956712,2082.020508,2062.704953,107.8170263,848.070333,checking,7408.649381,Home Improvement,Self-Employed,60,0.066408649,approved
d165d47e-4ac5-4c41-8f31-824080c576d3,59,Manager,Low,Growth,High School,Divorced,3,Africa,Poor,Finance,11604.9925,22691.74098,9754.535336,2012.231804,3266.691546,360.2754397,3362.547404,savings,6562.034124,Debt Consolidation,Unemployed,36,0.088662034,rejected
1c16c888-b38d-478f-9b16-46907fa9dc2e,79,Data Scientist,Low,Income Generation,PhD,Married,2,Australia,Good,Technology,96566.85828,100000,12367.29907,26147.96338,17228.7811,2806.26713,10410.96187,credit,50000,Auto Purchase,Retired,12,0.1021,approved
a7ccc628-ddfd-4b28-a7ed-12b9229fd883,26,Engineer,High,Income Generation,High School,Divorced,1,Asia,Average,Education,2279.416169,4153.419028,1042.066847,606.4458858,941.2247489,23.28717132,1634.923913,checking,5000,Small Business,Employed,48,0.0805,rejected
4d1e3f8a-4224-44b6-8b66-8db72abaa518,49,Developer,Medium,Wealth Preservation,High School,Divorced,4,Africa,Good,Education,719.9030581,1000,267.0907411,257.4618057,140.2536818,5.907350363,173.073544,investment,5000,Medical Expenses,Employed,24,0.0925,pending
9fbcc00f-fb93-4b1d-955f-f8cde41c4f85,26,Data Scientist,Low,Income Generation,High School,Divorced,0,Australia,Poor,Healthcare,3419.684006,3473.997167,1514.30645,833.1973289,247.5420361,5.362108002,615.0101114,credit,5000,Home Improvement,Employed,12,0.0615,approved
c7b7780f-f221-4d86-827c-e2a5c7ddb48f,29,Lawyer,Medium,Wealth Preservation,Bachelor's,Widowed,4,Africa,Excellent,Finance,6904.453356,2165.792293,367.216991,647.2500241,175.2820082,47.32439155,311.0805139,checking,5000,Debt Consolidation,Unemployed,36,0.0676,approved
61a3d38c-08f0-4f15-8b30-079a4f9666d6,80,Student,Medium,Speculation,High School,Single,1,Africa,Average,Retail,421.1000316,1000,282.3414763,281.398262,160.5639179,39.54168233,160.2474217,savings,5000,Debt Consolidation,Retired,36,0.0471,approved
e6e5b257-a398-4701-8164-876f0331b902,55,Data Scientist,Medium,Income Generation,High School,Married,1,Europe,Average,Manufacturing,221.0293217,1000,295.3486621,65.50503167,76.03219578,11.87012499,83.9675418,savings,5000,Small Business,Employed,12,0.075,rejected
3e983214-1018-4c9b-8323-41f19d02fc17,37,Engineer,High,Wealth Preservation,PhD,Divorced,0,Asia,Good,Retail,101.7616923,1000,223.3364394,283.4383573,237.4661972,12.4500305,144.5259954,investment,5000,Auto Purchase,Self-Employed,12,0.0709,pending
b10dee2d-2d37-497a-b3f3-92043145ef8a,57,Student,High,Income Generation,PhD,Divorced,3,Australia,Good,Manufacturing,127.1637218,1000,411.4649766,206.8121242,231.2951861,31.7615374,277.5672361,investment,5000,Medical Expenses,Self-Employed,60,0.0587,approved
c15015fd-29dd-48b2-838b-9f83ca970adf,37,Artist,Medium,Wealth Preservation,Bachelor's,Married,1,South America,Poor,Healthcare,5514.715716,5800.648833,1494.976416,1694.414637,1327.261938,43.95739851,291.9967467,credit,6674.962295,Auto Purchase,Unemployed,36,0.069274962,approved
aa94c69a-2cf4-42ad-893c-c47cf3e26353,73,Doctor,Low,Growth,Master's,Divorced,0,Asia,Excellent,Healthcare,4594.688485,3502.759287,1748.285663,679.7535169,795.3372912,215.1852856,404.9245538,investment,5000,Small Business,Retired,36,0.0729,approved
883bac00-e571-4551-b0e2-f4e84b6c89ed,56,Data Scientist,Medium,Speculation,Master's,Divorced,0,North America,Poor,Manufacturing,275.3103646,1000,163.895863,175.7596483,205.2675517,12.60210954,144.3002473,credit,5000,Home Improvement,Retired,60,0.0728,pending
f9ef41f0-54ee-49fb-9759-5442f8c55714,39,Doctor,High,Speculation,Master's,Divorced,1,Africa,Poor,Technology,63135.9693,62699.12833,24549.93037,9339.117353,5030.72878,131.6021147,11704.49805,checking,18813.04373,Small Business,Unemployed,60,0.102113044,pending
bd52b4d4-2ac4-4e35-aeeb-609641e7e087,30,Manager,Medium,Growth,High School,Widowed,0,Africa,Poor,Technology,39799.39701,9180.401908,1044.425638,637.3637204,506.5459363,55.29195096,716.3483118,checking,20295.27148,Home Improvement,Self-Employed,12,0.094695271,pending
ce9dd6c0-af63-4c77-bd67-b3fc1e33852c,61,Student,High,Wealth Preservation,Master's,Widowed,2,Africa,Good,Technology,55760.25798,28704.09999,11919.2736,5087.764754,1454.611054,335.5908538,1585.401181,checking,50000,Debt Consolidation,Unemployed,24,0.1073,approved
952f9148-410b-4faf-a796-ea312b06d424,36,Engineer,High,Wealth Preservation,Bachelor's,Divorced,0,North America,Poor,Healthcare,9513.338252,1376.650292,296.6876635,127.6496994,191.7922819,54.03810545,506.571799,credit,6666.366684,Auto Purchase,Self-Employed,48,0.086966367,rejected
9839c808-9661-4b63-933a-a0b62ea8db8f,46,Lawyer,High,Growth,PhD,Married,3,North America,Poor,Finance,32288.97311,39191.22771,17650.95294,10186.15584,4904.825706,1288.91362,7426.357089,checking,19290.61052,Auto Purchase,Retired,36,0.104190611,pending
6388aecb-2157-4076-b645-dbfabc54e87b,28,Doctor,Low,Speculation,Master's,Single,1,Asia,Poor,Finance,15441.31309,17447.67985,4046.642194,3366.540926,4070.510161,467.5697213,2240.746559,investment,22304.4175,Small Business,Self-Employed,12,0.119004417,pending
2a399df2-106b-4868-aaea-c49a61650c93,78,Engineer,High,Speculation,Master's,Widowed,2,South America,Good,Education,6185.049323,1401.434168,373.606483,128.4197761,346.3187979,32.84266602,297.4807593,credit,9123.772848,Debt Consolidation,Unemployed,24,0.091423773,rejected
542943a8-f193-47c8-b319-9912a851aaed,43,Doctor,Low,Growth,Master's,Married,3,Africa,Excellent,Education,1607.629928,2816.772746,759.1732721,396.036136,247.1701368,37.53022571,532.518126,savings,5000,Small Business,Unemployed,24,0.0987,pending
8945c6ac-f240-4324-9354-d20e613fe4b2,69,Student,Medium,Speculation,High School,Divorced,0,South America,Average,Education,1174.730383,2332.697431,1068.057034,500.427383,245.8672379,25.13977699,334.259779,savings,5000,Auto Purchase,Unemployed,48,0.0656,approved
ba3b82ea-45b5-49c2-8eab-485f4f9969b8,28,Data Scientist,High,Wealth Preservation,PhD,Divorced,2,Australia,Poor,Technology,52163.66385,12704.43997,4879.367209,794.872176,1966.713088,382.3967465,4662.907072,savings,32701.0642,Medical Expenses,Unemployed,24,0.124101064,pending
2f7502cd-78a1-4ad6-a8f9-7edf2196fbd2,81,Engineer,Medium,Income Generation,High School,Divorced,0,Australia,Good,Manufacturing,149.5903815,1000,170.4608965,72.84611273,225.6653129,38.5593707,120.3253491,checking,5000,Small Business,Unemployed,48,0.0532,approved
c6cef2e1-9f68-4724-a882-fb2e573c4829,80,Teacher,High,Wealth Preservation,PhD,Married,4,Africa,Good,Technology,69757.32319,10601.63762,5168.028954,1107.261611,1607.320101,200.0080583,2938.094478,credit,43666.82627,Small Business,Retired,48,0.090466826,approved
831c077d-d414-4880-8080-9a56b931e4bc,62,Teacher,Medium,Wealth Preservation,High School,Divorced,1,Europe,Poor,Retail,4177.681847,1703.504227,421.9528157,233.766535,197.1008767,56.77019558,174.8006992,investment,5000,Debt Consolidation,Retired,36,0.0501,approved
4066ba71-51be-43c6-b697-d879d416a9eb,67,Student,Medium,Growth,Bachelor's,Married,4,Asia,Good,Finance,11798.42912,6489.72473,3004.536047,1918.326887,416.3394573,100.6432876,390.9192806,investment,17640.49175,Debt Consolidation,Retired,36,0.086940492,rejected
b8160926-d888-4e47-b04a-5183b2a743f0,30,Manager,High,Speculation,High School,Single,3,North America,Good,Finance,42459.66379,78486.35193,23778.70877,12837.87786,13958.72855,551.9335454,16350.25679,checking,50000,Small Business,Retired,36,0.1341,pending
95b9f2f3-69dc-4872-b3a1-fc5a63aa4a53,73,Teacher,High,Growth,Master's,Divorced,4,South America,Average,Manufacturing,71.85986392,1000,215.8590341,87.14423482,193.7281893,52.38943942,305.9923021,investment,5000,Debt Consolidation,Retired,36,0.0677,approved
611f91ba-a2fe-4fc7-8a3c-d43923b0e196,36,Doctor,High,Income Generation,Master's,Married,2,Europe,Average,Manufacturing,52.7192298,1000,492.3764548,183.1058729,75.4911857,6.647284112,202.8832072,investment,5000,Medical Expenses,Employed,60,0.0578,approved
91089544-323d-42c2-8b0b-5ed3cbb5fd6a,19,Teacher,Low,Income Generation,High School,Divorced,2,Asia,Average,Finance,3536.101929,3678.90473,549.3804514,741.5092248,622.5506297,159.5815713,458.7249739,credit,5000,Home Improvement,Unemployed,12,0.0504,approved
58ee6544-6c6b-4ed5-9103-15b6f47c40d5,31,Student,Medium,Income Generation,PhD,Divorced,3,North America,Excellent,Manufacturing,209.4143559,1000,326.7488793,241.9596446,123.2218515,16.15691604,62.38964386,credit,5000,Auto Purchase,Self-Employed,48,0.097,rejected
49bc9b0d-2921-4226-8c47-dccf03dbe73e,82,Student,Medium,Wealth Preservation,Bachelor's,Married,2,North America,Poor,Technology,37530.63244,25961.66636,4765.862577,2708.960051,5798.332942,668.9140335,5175.375498,investment,50000,Medical Expenses,Retired,24,0.1062,approved
3ade9936-5588-4294-b9af-a9df380103b4,38,Developer,Low,Income Generation,High School,Widowed,3,Australia,Poor,Finance,3230.28276,5651.520043,867.0793975,1004.220165,752.2901852,7.791705101,773.6988575,credit,5000,Debt Consolidation,Unemployed,48,0.0737,rejected
f6c42b90-f6ac-42f0-be32-00e6b192d9bb,64,Doctor,High,Growth,PhD,Married,3,North America,Excellent,Healthcare,3597.198835,5050.644625,1828.171351,1243.882351,536.3112955,136.7141443,293.9511715,savings,5072.303591,Small Business,Unemployed,60,0.066472304,approved
21d5d569-9a64-4b47-846c-1c0f38108810,34,Manager,Low,Income Generation,PhD,Divorced,2,South America,Average,Healthcare,5974.788802,10367.9273,1981.993303,2939.256506,765.7027738,104.982954,901.1578396,investment,5000,Small Business,Retired,12,0.0725,approved
b4c9b3a0-f0d8-4db0-9ad7-ac71dfa72b4a,32,Developer,Low,Wealth Preservation,PhD,Widowed,3,Africa,Average,Finance,9396.987257,8456.365506,1084.499838,885.1756966,963.230939,40.76799896,1087.812463,credit,7434.131346,Auto Purchase,Unemployed,36,0.097534131,rejected
bd514542-f02c-4c15-9e65-c54d0a286168,24,Student,High,Wealth Preservation,Bachelor's,Divorced,4,South America,Average,Technology,41160.96817,19837.8962,2783.834644,5827.453486,4525.60104,866.7512159,4306.392957,checking,40292.62922,Medical Expenses,Employed,12,0.093792629,approved
70aa6d92-aece-4d09-a8ef-6bff3a637e8c,82,Manager,Medium,Growth,Master's,Married,2,Australia,Excellent,Manufacturing,295.8643344,1000,298.3770971,70.37235889,69.66304921,12.95625237,167.625052,investment,5000,Small Business,Retired,48,0.0792,pending
c0ae5992-ff12-481d-9666-02e20e612935,23,Student,High,Income Generation,Bachelor's,Widowed,1,Asia,Excellent,Retail,536.5130539,1000,407.65171,79.31199453,229.5717881,59.11740261,217.4041004,credit,5000,Home Improvement,Unemployed,60,0.0941,rejected
